9.543502456953992796e-01 1.551714526221913415e-01 2.223424451650730660e-01 4.546440786656988031e+00 4.110378882353223844e+02
1.006294055618311312e+00 4.084499820353050259e-01 3.158034198282636540e-01 2.663249604557690553e+00 6.777210959288900085e+02
1.024010845383956037e+00 5.559842733496153100e-01 2.493385792650427979e-01 7.985859177691415844e+00 6.662489193564000516e+02
1.066374337344708101e+00 5.587568165937282227e-01 4.944294932009736243e-01 6.146945732796570638e+00 4.407905002120559175e+02
9.510467318217263877e-01 7.672003609252954215e-01 2.521467755830064661e-01 2.167262715853881083e+00 5.307256020770939813e+02
1.072959517403317298e+00 8.553025149320589993e-01 6.488187190274737892e-01 3.568678168498859549e+00 3.385997288592106997e+02
1.089293156089212733e+00 6.137916910471018506e-01 2.104602901039775899e-03 7.462443068395026913e+00 7.924017376187777018e+02
9.572593208332340620e-01 8.136611230389795280e-01 6.592635510504658847e-02 4.629680283820528430e+00 7.088518873724037803e+02
9.817466665379547264e-01 5.177497071869771039e-01 9.363190678005306467e-02 6.884039115500670825e+00 5.489337041662561205e+02
9.496558389773344100e-01 7.766861560008684329e-01 7.833826313516500939e-01 5.230059404457739980e+00 6.685751113103917760e+02
1.098552137769672532e+00 3.012749637532396996e-02 4.791821218934170235e-01 7.803771666749519831e+00 3.586682869216584209e+02
9.446202989987840803e-01 5.502283889833728958e-01 5.778618485758367784e-01 5.316514492368975553e+00 5.738508978211830254e+02
9.103077658948722783e-01 7.392297121947433158e-01 2.565612079382550426e-01 2.443771242748431050e+00 7.792341597063235668e+02
1.031934264169858340e+00 4.557829600792653313e-01 5.861211734777412863e-01 4.867340185411659803e+00 3.623606666529556151e+02
1.020915977607468772e+00 7.469364245619165565e-01 5.953174630666153710e-01 5.309404407583069307e+00 7.642457599185104300e+02
1.089142512380016026e+00 8.748696622696762182e-01 2.973149081272982719e-01 3.606620445552868315e+00 5.649059913748360486e+02
1.030862042518414734e+00 1.605932683017619045e-01 4.475716284884392882e-01 4.633689518613000935e+00 3.008323974262578986e+02
9.837659570240635531e-01 3.998988932189941892e-01 7.707114050256242965e-01 2.327088868543220279e+00 7.642730167526917739e+02
1.081663898484445330e+00 5.998002500769789025e-01 1.497832379637751288e-01 6.747826003232550107e+00 3.807608452739873428e+02
9.641280769288813612e-01 6.664230870814163987e-01 3.401882406730578068e-01 4.765551294754499345e+00 4.515786126868907786e+02
9.074474560978934568e-01 3.607681347214251044e-01 6.612979120983953907e-01 6.980970350428870930e+00 3.405310070721527609e+02
1.010596165835448090e+00 3.537930542908599429e-01 3.191670776027363821e-01 7.927366833653034739e+00 7.046174873474908509e+02
1.001395831931269464e+00 5.074810993396169367e-01 7.335856200862469478e-01 4.250858789436771090e+00 6.909507966445437432e+02
1.045913273652579800e+00 7.373428426158386007e-01 3.645156746968392092e-01 6.112001691596560704e+00 7.186504422061207151e+02
9.591385947578944249e-01 7.631672813564925884e-01 3.856026678841004696e-01 5.205886816650418858e+00 5.324113147358478955e+02
9.749754701436645909e-01 7.522522616715118238e-01 3.134938592958756987e-01 3.087783610813437551e+00 6.938690322107297561e+02
9.799385181421076396e-01 5.791395642923886644e-01 7.858718502917318993e-01 5.885764892779859814e+00 5.621977871890065899e+02
9.567599059565085051e-01 7.090405589928502339e-01 7.683301708881713488e-01 6.249805298368662498e+00 6.849467206167657878e+02
9.636342004754030466e-01 3.133056029585614688e-01 2.860908133171493617e-01 4.872835155906114935e+00 7.466333945472456435e+02
9.932684154512504415e-01 1.764109413759040734e-01 4.265125349051578363e-01 3.558075519148332422e+00 6.179512813119054044e+02
9.677348820958959763e-01 9.515292774778155716e-01 3.495196861407516287e-01 5.496050883388170938e+00 5.923119915673532887e+02
9.827658240771073306e-01 9.779562189859162258e-01 3.440331126503411163e-02 6.461983473639161701e+00 4.321730555322250780e+02
9.121671500339763039e-01 1.795502139893502269e-01 6.007242152749282527e-01 7.452227148313188110e+00 6.876963282434996927e+02
9.569599539203704763e-01 4.965432547720037837e-01 9.478340258703443766e-02 4.517853577966385537e+00 4.289200946480299308e+02
9.063236028555580193e-01 2.912003886815256459e-01 7.427095081917807207e-01 5.184282563879303751e+00 4.369267389603406855e+02
9.227936064847297448e-01 8.978159520635120572e-01 7.319910261702347598e-02 2.229849904653571357e+00 3.560597634414997401e+02
1.050525460155053548e+00 9.340885565021908032e-01 7.655025378435027783e-02 5.826916358618026592e+00 6.260057204561137496e+02
1.005267539216474715e+00 3.855378797995134832e-03 5.538530151479491570e-01 4.580768849641905227e+00 7.658348475080209710e+02
1.099424131148273975e+00 6.365731366207454389e-01 9.279676757962383726e-02 3.904360739076095932e+00 6.148787943141821870e+02
1.074242215584626736e+00 4.212060351689631554e-01 2.887468317733200007e-01 5.639823540748510666e+00 7.275571520576272633e+02
9.390226377564083737e-01 5.953474124807717205e-01 4.928226609691372939e-01 4.850922755865321179e+00 4.800294706939847629e+02
1.089652803569778783e+00 8.164054408657649420e-01 1.243365310581648342e-01 2.004902478038713021e+00 4.290587722013567031e+02
9.845667334892090894e-01 1.621379983554475102e-01 2.702556822400574155e-01 6.083429526304873214e+00 6.696562398869225490e+02
1.063676081041219579e+00 8.141964684011859799e-01 2.582226047948825709e-01 5.196815307897495018e+00 6.689615031449390017e+02
1.022456238876628953e+00 5.798602529286988050e-01 6.498201073113007986e-01 7.671316742848983239e+00 7.488182680284918433e+02
9.540387850409540738e-01 1.198973410860540989e-01 2.307573531983481974e-01 6.806160021105958080e+00 4.581148057803457618e+02
1.048696901984895957e+00 5.923894028040427306e-01 7.944649354334084590e-01 2.713584923715010255e+00 7.142055223316383490e+02
9.092701888017021838e-01 6.395408110558747916e-01 4.303690358261849092e-01 3.468852742380179599e+00 4.313706963794545572e+02
9.774142029650111363e-01 4.840016005716952785e-01 1.261903525980241081e-01 4.643505694892118285e+00 3.442101124055847094e+02
9.998542370556700032e-01 5.397862133857477263e-01 3.100309426501195453e-01 4.958678030413339322e+00 5.844979156726353722e+02
1.004276699548096508e+00 1.804906045299822237e-01 1.758705858719689097e-01 3.594382417580084255e+00 7.997414642932858442e+02
1.000327490749858494e+00 7.072897178759087744e-01 1.622608271675513025e-01 5.121253391233340224e+00 5.187835049609705038e+02
9.404937868936320555e-01 2.194492058429410308e-01 1.924861962915140612e-01 6.431680801318758078e+00 6.720486723655662900e+02
1.073466330681991598e+00 3.366232325883518062e-01 4.150759403911206125e-01 6.358948274145027391e+00 5.805132276968448650e+02
1.072098128857577715e+00 2.172644550473434855e-02 5.569595932827987594e-01 2.786768306770511128e+00 5.580264831793961093e+02
9.784994199791090530e-01 4.522928069574713161e-01 6.141853113314137413e-01 2.543575679019136615e+00 3.245183435716859890e+02
1.087562116613381313e+00 4.862368956752214366e-01 3.288448408067335405e-01 2.913556482310817763e+00 5.515452516844563888e+02
1.033246883208110312e+00 8.943904646588120011e-01 3.125063535001793014e-01 2.775676424411328558e+00 6.784724235128692271e+02
9.609364804270323912e-01 7.143738800032639613e-01 6.408263524192023830e-01 7.778926741371870790e+00 3.854275805066981206e+02
9.525552057381052595e-01 3.878612239955531171e-01 6.546546887409676607e-01 4.613794199480935276e+00 5.173021812928016061e+02
1.067751511276145759e+00 1.195495387726021042e-01 8.703440098029516236e-02 2.548311411178395769e+00 5.549509392784996180e+02
9.421277837861394833e-01 3.591414989534297275e-01 3.947593322295020468e-01 5.176070742302704808e+00 4.958781954252098103e+02
9.276369091014351476e-01 8.178788581802757252e-01 6.927014407373166538e-01 5.388122789934998380e+00 4.441756540031058194e+02
1.099888543666193375e+00 1.193967027649951440e-01 7.052243370831524638e-01 5.764003876634445689e+00 4.294718542792292055e+02
1.018215585163004144e+00 5.526174032542909842e-01 7.879274356475464078e-03 4.793170463012667248e+00 6.875454298470589265e+02
1.027086108296511480e+00 1.297982255002250174e-01 1.692461788052716243e-01 6.170878571988518857e+00 3.136339147100498508e+02
1.038159417445956301e+00 5.340033889318186455e-01 3.075944516115976524e-01 4.521728363814302654e+00 5.392446865751896894e+02
9.199165847433056209e-01 9.272733663903746093e-01 3.367560467099691701e-01 5.978665306522897183e+00 3.520275243864416552e+02
1.075800080224960098e+00 6.965005366202053905e-01 2.032169307054597640e-01 7.421075405828727156e+00 7.390382249139606756e+02
9.924131750610944991e-01 2.786112584556362792e-01 6.604829505108151810e-01 2.026983944726675091e+00 7.758102938076324335e+02
1.092587704189242004e+00 8.141931296446502930e-02 7.543209027708276393e-01 3.702082267534030802e+00 7.062874439918982716e+02
1.072920854803685931e+00 1.781878315351761444e-01 2.736536920318754507e-01 7.741067071552098611e+00 6.921244187647994295e+02
1.040433652482935845e+00 2.343827218191698591e-01 5.859404190976993387e-01 2.236159261718026148e+00 4.320339978537293177e+02
9.498621304379526453e-01 5.716431218580619866e-02 3.750761008214986703e-01 2.199963254864881534e+00 7.922667537749155144e+02
9.975278453102762732e-01 7.727914434735793092e-01 4.235570784975816183e-01 2.739073002273149093e+00 5.257884958195365925e+02
9.015097164665046847e-01 2.998879456395748822e-01 5.081352159444262329e-01 3.081160501877972635e+00 7.584953302930787231e+02
1.026948363521387630e+00 2.544938836439125662e-02 3.433845033767860544e-01 7.375419407858087695e+00 4.280584920873519650e+02
9.239087959019538498e-01 2.765093364478892202e-01 3.877524752304456479e-01 4.362958149961270848e+00 4.217101844755109141e+02
9.930663637699845836e-01 4.844441178980165574e-01 5.589083019540070918e-01 7.985757919535101834e+00 6.169910814027817878e+02
9.156787435216581228e-01 1.513024748356012195e-01 2.399870126263720371e-01 7.643879949177872390e+00 3.320348228079242858e+02
1.030153707456920475e+00 4.050015288848763939e-01 1.963428438549063293e-01 5.852484097494379256e+00 6.785186768290820964e+02
1.054114347682247654e+00 2.166826937821896282e-01 1.538350835923658622e-01 3.146370256325516479e+00 4.112942689460602992e+02
9.431112040544143982e-01 5.227619234883345012e-01 2.530539858066832015e-01 5.716237701126061665e+00 7.857856945719106534e+02
1.058357745841883579e+00 8.984306714145362527e-02 7.559486389313572197e-01 4.325367374783670726e+00 3.885457183844025622e+02
9.489741030698132240e-01 5.573448834531735674e-02 2.259604573078234369e-01 4.815894210965955935e+00 3.528481719901165548e+02
1.093326945909225190e+00 4.267343445420582748e-01 4.302783403986013555e-01 3.904579873573148063e+00 7.523769534433068884e+02
1.071225637573489209e+00 4.825827150499054641e-01 8.157896527940522446e-04 5.952379805350071607e+00 4.675439541841220716e+02
9.277541396734716450e-01 4.638287327000383264e-01 5.832131844509195195e-01 5.965160314182447188e+00 3.491105376604296566e+02
1.082685942056252681e+00 4.814228913874396554e-01 7.255668296813821971e-01 4.517633884225032759e+00 7.535548643125464423e+02
1.068609463593607867e+00 3.717025339632373804e-02 7.097951545732789080e-01 6.084212983016978882e+00 5.906142712160810788e+02
9.005300935444068289e-01 6.319032001202716797e-01 5.140206168130830866e-01 7.191657784108773654e+00 4.964773497734665852e+02
9.125480534934783394e-01 7.364987078110099006e-01 2.939539236006464828e-01 3.967403865971456778e+00 6.361808426393217815e+02
9.080156439356648068e-01 3.122145162609313296e-02 7.799709869287232422e-01 7.224859172648212535e+00 7.000503365823988133e+02
9.965871094688393272e-01 3.886144466498897554e-01 1.471961343789099652e-01 2.193050913350937936e+00 6.974700719019831467e+02
9.508727702598122056e-01 7.497227457614514812e-01 4.745259773223402949e-02 3.469366552828974548e+00 5.143659026459754386e+02
9.753615787069007670e-01 2.068632230770932612e-01 6.212282925434737813e-01 2.425036240401039933e+00 6.057228782128559033e+02
1.012541911161408237e+00 5.219579369562938886e-01 1.451986685980959091e-01 5.897067561336228003e+00 6.589107385674296893e+02
1.013382691288378767e+00 5.809973925973249687e-01 4.361911939234949798e-01 4.604667466308244528e+00 5.885608544461024394e+02
1.003198762618256801e+00 2.857373452873260833e-01 6.775183324245475092e-01 4.050723615251301979e+00 3.501276067521204709e+02
1.025232014968886052e+00 8.565762360252310303e-01 9.010837424873159585e-02 2.172925806759834710e+00 4.596784051451268169e+02
9.543502456953992796e-01 1.551714526221913415e-01 2.223424451650730660e-01 4.546440786656988031e+00 4.110378882353223844e+02
1.006294055618311312e+00 4.084499820353050259e-01 3.158034198282636540e-01 2.663249604557690553e+00 6.777210959288900085e+02
1.024010845383956037e+00 5.559842733496153100e-01 2.493385792650427979e-01 7.985859177691415844e+00 6.662489193564000516e+02
1.066374337344708101e+00 5.587568165937282227e-01 4.944294932009736243e-01 6.146945732796570638e+00 4.407905002120559175e+02
9.510467318217263877e-01 7.672003609252954215e-01 2.521467755830064661e-01 2.167262715853881083e+00 5.307256020770939813e+02
